Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
c21bdc0a-2c01-15af-fea2-654cbbe685a6,2012-05-09,,999-10-9800,,,,Hwa978,Huels583,,,,asian,nonhispanic,F,Winchester  Massachusetts  US,308 Lockman Manor,Newton,Massachusetts,Middlesex County,02465,42.359977339057494,-71.1576347127308,174129.1,2539.84
37337c7c-ad9e-52ff-c137-18670dcc15a2,2011-02-19,,999-20-5548,,,,Emmie273,Schmitt836,,,,white,nonhispanic,F,Worcester  Massachusetts  US,478 Brakus Common Unit 57,East Longmeadow,Massachusetts,Hampden County,,42.07476532480465,-72.5003208821542,19719.77,516.64
db19bdda-22ad-9c0f-e563-c5666b6d00a5,1995-05-15,,999-52-4882,S99972602,X24892759X,Mr.,Gaston250,Grant908,,,,black,nonhispanic,M,Boston  Massachusetts  US,787 Stokes Bypass,Springfield,Massachusetts,Hampden County,01109,42.1209304488671,-72.6239094795192,6925.66,0.0
d2f85031-9dde-b037-fc89-6dd43bc6b289,1995-10-11,,999-40-8037,S99992043,X53149726X,Mr.,Edwardo860,Kutch271,,,,asian,nonhispanic,M,Norwood  Massachusetts  US,401 Kuhic Lodge,Cambridge,Massachusetts,Middlesex County,,42.34829257240843,-71.1626994594665,607608.43,4053.8399999999997
8df13af1-baea-7c1e-e346-993abe8f1ed5,1941-09-09,,999-57-3944,S99911681,X52275219X,Mr.,Benito209,Medrano332,,,M,black,hispanic,M,Santiago de los Caballeros  Santiago  DO,502 Hagenes Overpass,Westfield,Massachusetts,Hampden County,,42.14835560705184,-72.8328410485216,1614889.23,13091.13
08440f8c-cb1e-9afd-5203-b96d7231ad74,2004-01-27,,999-27-8393,S99960833,,,Aiko748,Waters156,,,,white,nonhispanic,F,Chelmsford  Massachusetts  US,389 Gusikowski View,Wenham,Massachusetts,Essex County,,42.64118053209488,-70.91980434965532,404156.11,3286.44
377dfeef-2188-f5d9-42cf-f4d90ae1d753,1932-10-11,1984-01-16,999-61-1304,S99920343,X31164396X,Mrs.,Ailene520,Nitzsche158,,Swift555,M,white,nonhispanic,F,Fall River  Massachusetts  US,850 Beahan Wall Apt 81,East Longmeadow,Massachusetts,Hampden County,,42.10682158715526,-72.44943623877023,1080123.97,14350.589999999997
c624af19-15ad-c83c-1260-0f18c4e21b0e,2015-10-12,,999-34-1157,,,,Eddie505,Braun514,,,,white,nonhispanic,M,Medway  Massachusetts  US,148 Legros Course Suite 81,Lynn,Massachusetts,Essex County,,42.54981964859171,-71.02654482360076,122404.25,2064.88
04c9590f-d8d6-13ae-033e-3a8f8d1dbfe9,2007-04-15,,999-24-2840,,,,Troy560,Lynch190,,,,white,nonhispanic,M,Somerville  Massachusetts  US,654 Barrows Loaf,Brookfield,Massachusetts,Worcester County,01506,42.219830820903084,-72.12035041019534,360331.66,2841.52
51d8ccb8-9079-12ea-2ac9-b8060c13adca,1970-12-06,,999-24-2868,S99935260,X36822226X,Mrs.,Tresa661,Tillman293,,Schaefer657,M,white,nonhispanic,F,Brockton  Massachusetts  US,537 Bartoletti Loaf Suite 77,Yarmouth,Massachusetts,Barnstable County,,41.639948155237725,-70.21917314548651,999119.72,4653.639999999999
88d0d4d8-c879-25d2-e28d-d240c0b09ad1,1983-10-09,,999-22-3718,S99925091,X43060101X,Mrs.,Jennefer743,Mante251,,Sipes176,M,black,nonhispanic,F,Springfield  Massachusetts  US,659 Murazik Trailer Unit 19,Holyoke,Massachusetts,Hampden County,,42.18379042969248,-72.67592386069045,850543.04,11658.88
7128dd60-54df-392e-2dd5-474ec11c418a,1984-06-22,,999-13-6554,S99959230,X54135245X,Mr.,Bertram873,Jast432,,,M,white,nonhispanic,M,Marblehead  Massachusetts  US,406 Treutel Camp,Tewksbury,Massachusetts,Middlesex County,,42.650336619682335,-71.21632298991481,760633.05,4020.4399999999996
9faab0c3-04cd-f1b0-0eaf-88a4815475aa,1940-12-15,2020-03-20,999-45-6006,S99970528,X78909360X,Mrs.,Marquetta382,Rippin620,,Pacocha935,M,white,nonhispanic,F,Worcester  Massachusetts  US,374 Kuvalis Wynd,Revere,Massachusetts,Suffolk County,02151,42.43332206466322,-70.97084405968373,1474534.15,13892.839999999997
4b6442f5-abfd-70dc-e0e7-2c8b295fb62e,1949-07-19,,999-67-9144,S99985032,X51365411X,Mrs.,Candace369,Lockman863,,Leffler128,M,white,nonhispanic,F,Greenfield  Massachusetts  US,791 Lakin Haven Unit 11,Sandwich,Massachusetts,Barnstable County,,41.69328389330059,-70.4385736949892,1429207.3699999999,12924.599999999999
e58f8e3a-0ed7-1f8a-6e9c-3e6e2128b391,2005-05-07,,999-26-5740,,,,Steffanie515,Adams676,,,,white,nonhispanic,F,Malden  Massachusetts  US,205 Miller Wynd,Worcester,Massachusetts,Worcester County,01602,42.22281839874783,-71.82875882507427,391773.24,3482.2799999999997
781e19e7-8272-feae-bb58-4ac56dbb1e6c,2000-12-08,,999-60-6354,S99936482,,Mr.,Roderick835,Huel628,,,,white,nonhispanic,M,Carver  Massachusetts  US,594 Hickle Crossroad,Watertown,Massachusetts,Middlesex County,02472,42.40479617949917,-71.15935411588717,408590.68,3037.24
cfb0b268-a4c8-fbc7-6128-888ca692fa56,1959-05-27,,999-54-2487,S99994238,X28797394X,Mrs.,Chastity705,Brekke496,,Lebsack687,M,white,nonhispanic,F,Gardner  Massachusetts  US,609 Harber Gateway,Brockton,Massachusetts,Plymouth County,02351,42.03865734632503,-71.04574705534105,198366.97,36204.95
c4d1bb16-0905-8226-2f39-49194024d26c,2012-03-17,,999-93-1674,,,,Guadalupe206,Smith67,,,,white,nonhispanic,F,New Bedford  Massachusetts  US,447 Fadel Approach Apt 20,Lynn,Massachusetts,Essex County,01940,42.49218176337836,-70.93083392308493,187656.34,2520.68
ef634315-0546-d6f2-9629-071118ad4c63,1994-01-27,,999-79-4812,S99940804,X1803998X,Ms.,Adelaida985,Cummerata161,,,,white,nonhispanic,F,Holliston  Massachusetts  US,265 Lueilwitz Ranch,Boston,Massachusetts,Suffolk County,02130,42.27745795735179,-71.16516623129435,64998.969999999994,3573.8799999999997
9f5b43fd-ca3a-9843-d3ef-4ce5f5f4586a,1984-03-19,,999-52-6080,S99986786,X69555235X,Mrs.,Ethelyn789,Kihn564,,Steuber698,M,black,nonhispanic,F,Topsfield  Massachusetts  US,291 Bashirian Arcade,Revere,Massachusetts,Suffolk County,,42.38209312285546,-71.02014970010707,116719.49,9970.699999999999
debfe2bc-8372-3d00-3675-da4ec7e26f75,1976-10-19,,999-95-3281,S99950135,X71372747X,Mr.,Delbert384,Trantow673,,,M,white,nonhispanic,M,Quincy  Massachusetts  US,765 Prosacco Vale Suite 56,Springfield,Massachusetts,Hampden County,01020,42.076040935340444,-72.63222034185353,137785.29,11857.869999999999
e9147e0d-9db4-2d0f-356b-315b7c2b39ee,2006-04-14,,999-74-4310,,,,Jewel43,Becker968,,,,white,nonhispanic,M,Foxborough  Massachusetts  US,580 Cummings Boulevard,Boston,Massachusetts,Suffolk County,02124,42.295336315931884,-71.02371920139878,386011.31,2970.68
d1268341-26d0-e796-24ad-d0f7ae9f3f67,1940-12-15,1982-06-06,999-68-8858,S99965336,X73519258X,Ms.,David908,Ortiz186,,,S,white,nonhispanic,F,Mashpee  Massachusetts  US,636 Cassin Spur Suite 53,Revere,Massachusetts,Suffolk County,02151,42.36888599428002,-71.04158206774294,906546.0,9324.919999999998
58554bf6-1c31-fcb9-e2e7-7438d8494a0e,1997-09-02,,999-55-6548,S99914863,X43917047X,Mr.,Clemente531,Centeno914,,,,black,nonhispanic,M,Wesley  Saint Andrew Parish  DM,567 Ernser Well,Walpole,Massachusetts,Norfolk County,,42.19030270729058,-71.22839329796412,502503.98,3012.24
51bf9886-591d-abe6-23db-611c997df9ed,1971-12-11,,999-94-1000,S99922327,X14739220X,Mr.,Refugio197,Koss676,,,M,white,nonhispanic,M,Wakefield  Massachusetts  US,250 Abernathy Frontage road,Hingham,Massachusetts,Plymouth County,,42.19792760522804,-70.91226369758901,51610.27,294.96
310209db-d439-3644-64df-89f6872e356a,1965-05-20,,999-35-7754,S99934957,X65589230X,Mrs.,Maxie520,Bayer639,,Anderson154,M,white,nonhispanic,F,Chicopee  Massachusetts  US,936 Brakus Center Unit 48,Whitman,Massachusetts,Plymouth County,,42.100304846309776,-70.95061291431614,1164748.59,9492.289999999999
ccf6e8d9-8039-c67d-512d-33bcc1858315,1967-12-21,,999-24-8000,S99981112,X31941582X,Mrs.,Lillia547,Orn563,,Huels583,M,white,nonhispanic,F,Brookline  Massachusetts  US,773 Gulgowski Course Suite 69,New Bedford,Massachusetts,Bristol County,02740,41.701932932585905,-70.9234308184083,175944.36,31118.569999999996
4c5cc57c-3fef-5665-fb3a-f84c78c754ae,1947-08-01,,999-21-8471,S99957040,X13675753X,Mr.,Raymond398,Daniel959,,,M,asian,nonhispanic,M,East Bridgewater  Massachusetts  US,424 Weber Avenue Unit 52,Marblehead,Massachusetts,Essex County,,42.540465612334835,-70.85210331381045,1767744.1,10870.15
f04a59d2-ae04-6395-9dfe-f823728d8efe,1932-10-11,2020-03-17,999-15-8760,S99940101,X76730747X,Mrs.,Suzann567,Reilly981,,Aufderhar910,M,white,nonhispanic,F,Bourne  Massachusetts  US,441 Beahan Gardens,East Longmeadow,Massachusetts,Hampden County,,42.024845406954306,-72.47911294317652,1696222.0100000002,37879.729999999996
fa3a2324-4e6e-de97-9a0f-98aa1cec71e7,2003-08-08,,999-17-2681,S99970751,,,Chanell45,Berge125,,,,white,nonhispanic,F,Revere  Massachusetts  US,904 Skiles Parade,Boston,Massachusetts,Suffolk County,02114,42.301217464192696,-71.05880925275336,54306.46,5319.789999999999
c77e81f0-bd2a-8793-70e1-c4d4110df572,2015-11-18,,999-34-6487,,,,Brittany443,Bergstrom287,,,,white,nonhispanic,F,Webster  Massachusetts  US,493 Heaney Row Suite 60,Quincy,Massachusetts,Norfolk County,02171,42.22744415912615,-70.98084132350712,103677.54000000001,2268.9999999999995
4707a8fa-de9d-5e2a-d913-9ef570cba465,1994-09-23,,999-28-4980,S99921309,X20100428X,Ms.,Omega729,Abbott774,,,,white,nonhispanic,F,Brockton  Massachusetts  US,489 Hagenes Fort Apt 59,Westborough,Massachusetts,Worcester County,01581,42.233722935649126,-71.6277523409158,627832.9400000001,9084.919999999998
5cd83f2c-4889-9cfe-affb-ea1322c05ac7,2000-10-26,,999-85-9914,S99976218,,Mr.,Tomas436,Parisian75,,,,white,nonhispanic,M,Waltham  Massachusetts  US,107 Hagenes Grove,Marshfield,Massachusetts,Plymouth County,,42.10596488328366,-70.67403667582278,409666.86,2742.2799999999997
8677a979-5d89-4e4a-531b-b553be25ce87,1993-04-15,,999-26-1731,S99976334,X19295814X,Mr.,Guadalupe206,Okuneva707,,,M,white,hispanic,M,Newton  Massachusetts  US,510 Pouros Trace,Amherst,Massachusetts,Hampshire County,,42.3638467959619,-72.48585086297274,86293.16,8638.08
aa8004aa-cce3-baca-e712-cbaaf9b33a23,1969-05-15,,999-93-1734,S99933272,X47603882X,Mr.,Wilbur107,Lubowitz58,,,M,black,nonhispanic,M,Pittsfield  Massachusetts  US,792 Funk Light,Plymouth,Massachusetts,Plymouth County,02360,41.91529251564504,-70.59216371708462,1070300.99,7694.919999999998
9b88b5a9-694f-8e26-7965-18f11df1d8cb,2009-06-04,,999-80-6799,,,,Sandy901,Rosenbaum794,,,,white,nonhispanic,M,Lawrence  Massachusetts  US,1025 Wolff Camp,Methuen,Massachusetts,Essex County,01844,42.74712374669611,-71.21897553949404,20870.1,516.64
8bde2459-7a56-3570-5f86-e3a477a00899,1950-10-02,,999-94-8234,S99938016,X48970044X,Mr.,Chase54,Ortiz186,,,S,white,nonhispanic,M,Boston  Massachusetts  US,845 Mante Loaf,Leominster,Massachusetts,Worcester County,,42.51765929379093,-71.79918768031523,1670992.18,8098.429999999999
2eed00c1-2a78-2e4e-7ce9-c1ff57da0340,1969-12-31,,999-70-4523,S99930741,X69671958X,Ms.,Letha284,Cormier289,,,S,white,nonhispanic,F,Dartmouth  Massachusetts  US,402 Okuneva Green Apt 80,Swampscott,Massachusetts,Essex County,01907,42.466198824584595,-70.91884166552089,1083220.04,5546.919999999999
9f23d10b-1bbe-aa83-5c79-f0d840b964ae,1997-03-29,,999-46-1547,S99963483,X20099489X,Ms.,Hettie215,Halvorson124,,,,white,nonhispanic,F,Worcester  Massachusetts  US,154 Dibbert Vale,Revere,Massachusetts,Suffolk County,02151,42.37209794882829,-71.01600750753403,541718.48,3502.2
72577612-8b0c-0cdb-9d7e-9ed4c2a999cc,1940-12-15,,999-37-3829,S99960505,X10712814X,Mrs.,Leatha675,Runolfsson901,,Schroeder447,M,white,nonhispanic,F,Hopedale  Massachusetts  US,739 Mertz Throughway,Revere,Massachusetts,Suffolk County,02151,42.427629421324895,-71.01798921274624,1640236.9,32563.42
132578f7-0cf6-6a1f-aae1-35074b2939da,2005-01-12,,999-40-5558,,,,Quinton758,Pfannerstill264,,,,white,nonhispanic,M,Dracut  Massachusetts  US,275 Gleichner Dam,Millis,Massachusetts,Norfolk County,,42.130165243468134,-71.35258315779944,35053.54,384.9599999999999
3e29b842-dba4-2204-fae8-44f973c6777d,1967-03-16,,999-53-2947,S99939618,X54611761X,Mr.,Marquis364,Dibbert990,,,S,asian,nonhispanic,M,Worcester  Massachusetts  US,313 Reichel Neck Suite 52,Foxborough,Massachusetts,Norfolk County,02035,42.02194799388413,-71.25158838759505,1168874.21,8697.73
2b9bbca6-5e29-1c23-c249-fac37e6070dd,2014-06-25,,999-53-5815,,,,Blake449,Kerluke267,,,,white,nonhispanic,M,Boston  Massachusetts  US,254 Mosciski Route,Uxbridge,Massachusetts,Worcester County,,42.0629848463513,-71.67978750267812,131910.61,2576.48
ea5c97d4-5598-51df-5379-dda003afce25,1972-10-04,,999-65-3102,S99951066,X7194687X,Mrs.,Jonie421,Gleichner915,,Dibbert990,M,white,nonhispanic,F,Braintree  Massachusetts  US,130 Satterfield Quay,Boston,Massachusetts,Suffolk County,02128,42.357911841172275,-71.07062953740353,1099759.2,8196.679999999998
1d6f3cdd-5009-b3ef-3d8e-5498639e1a8d,1952-06-29,2009-10-19,999-43-2849,S99955123,X47138662X,Ms.,Oretha285,Heaney114,,,S,white,nonhispanic,F,Haverhill  Massachusetts  US,945 Towne Avenue Suite 46,Nantucket,Massachusetts,Nantucket County,,41.32972225611174,-70.12258714178739,1332780.85,27275.929999999986
d13408b4-a817-49ec-c6cf-89dc1624689f,2006-04-19,,999-49-4407,,,,Moon129,Bradtke547,,,,white,nonhispanic,F,Brockton  Massachusetts  US,183 Herzog Union,Brockton,Massachusetts,Plymouth County,02301,42.039233950181334,-70.9686759900405,387028.79,2970.68
34a5cae9-c02e-b69c-880a-9b6d199054bc,2004-12-31,,999-78-7711,,,,Sterling124,Hagenes547,,,,white,nonhispanic,M,Franklin  Massachusetts  US,690 Murray Route,Longmeadow,Massachusetts,Hampden County,01106,42.05972737963471,-72.5547180539872,365550.0,6170.279999999999
4dce4406-0803-19e5-7776-c4d34a0b6bd7,1938-06-03,,999-12-5524,S99930922,X54535610X,Mrs.,Hassie51,Kemmer137,,Tromp100,M,white,nonhispanic,F,Georgetown  Massachusetts  US,225 Wolf Boulevard Suite 80,Stoneham,Massachusetts,Middlesex County,,42.47553688541853,-71.05667244143487,323660.34,48453.39
6dbc384b-b1f7-de62-f0d6-cbb43930008a,2009-07-22,,999-21-9520,,,,Larita511,Langosh790,,,,black,nonhispanic,F,Barnstable  Massachusetts  US,932 Weissnat Trafficway,North Andover,Massachusetts,Essex County,,42.71823312699167,-71.12350129668675,245329.68,2962.3199999999997
db16044c-3a6f-2ca8-9516-8ce0304f31b1,1960-10-23,,999-55-7989,S99968294,X25285417X,Ms.,Kristel938,Wiegand701,,,S,white,nonhispanic,F,Westwood  Massachusetts  US,532 Kirlin Crossing Apt 6,Springfield,Massachusetts,Hampden County,01199,42.16010567915636,-72.51618972753569,1216002.53,22493.929999999997
5976fcfb-a229-d71d-986b-675bda6c50a8,1932-10-11,,999-87-5169,S99911976,X26538388X,Mrs.,Ardath226,Heller342,,McLaughlin530,M,white,nonhispanic,F,East Bridgewater  Massachusetts  US,528 Wisozk Mall,East Longmeadow,Massachusetts,Hampden County,,42.0753445354809,-72.53308869854294,1628892.1500000001,43628.71
7867812b-7ce6-8afe-9de3-f25daafdace4,1993-04-18,,999-32-5133,S99933854,X36490510X,Mr.,Willie882,Heaney114,,,M,white,nonhispanic,M,Boston  Massachusetts  US,230 Gleason Burg,Watertown,Massachusetts,Middlesex County,,42.35103543521172,-71.16798156018291,669855.61,4183.0
baf368c5-6051-53e2-6b6b-9b4eb535dfb2,1943-05-31,,999-31-4099,S99995620,X82601799X,Mrs.,Kyla51,Murazik203,,Conn188,M,white,nonhispanic,F,Weymouth  Massachusetts  US,729 Grady Esplanade,Somerville,Massachusetts,Middlesex County,,42.46249866340274,-71.08208890802491,1380891.1199999999,14408.979999999998
7963fd25-2bfa-c3b0-4ead-aa25b4a45072,1996-01-22,,999-48-1577,S99959421,X41773772X,Mr.,Patrick786,Ziemann98,,,,white,nonhispanic,M,Holden  Massachusetts  US,974 Wisoky Path Unit 89,Dartmouth,Massachusetts,Bristol County,,41.53359082958932,-71.00745576308252,629660.27,5362.879999999999
581eb7bc-ddf0-0fd0-4213-0a327e26fe55,1962-04-15,,999-86-6635,S99981032,X33257605X,Mr.,Haywood675,Smith67,,,M,white,nonhispanic,M,Newton  Massachusetts  US,703 Mitchell Corner Unit 42,Walpole,Massachusetts,Norfolk County,,42.12798987990416,-71.3133955992422,1270829.65,5387.219999999999
492e2fd2-504f-6863-b487-5d33bc2578e7,1966-10-20,,999-67-9025,S99944856,X31390870X,Mr.,Ignacio928,Stehr398,,,M,white,hispanic,M,Northampton  Massachusetts  US,430 Christiansen Quay Suite 67,Concord,Massachusetts,Middlesex County,,42.420307220669066,-71.35449360566568,1110202.59,4357.84
0731085d-7da3-f651-c607-79ec6197b907,1952-06-29,,999-51-7587,S99941199,X87770246X,Mrs.,Adele475,Rempel203,,Ebert178,M,white,nonhispanic,F,Medway  Massachusetts  US,561 Adams Landing Unit 53,Nantucket,Massachusetts,Nantucket County,,41.29960797886526,-70.08188846821609,1425670.56,11724.05
d9c935a2-2c3e-b8b1-bc4e-d88fc19ec76d,2007-06-03,,999-68-1707,,,,Clotilde434,Howell947,,,,white,nonhispanic,F,Boxford  Massachusetts  US,759 Thompson Mission,Lowell,Massachusetts,Middlesex County,01851,42.674485657769274,-71.37109599003524,323117.16,3418.96
72bc1b91-3577-1008-2d98-71e0c08cec3f,1946-01-06,,999-53-3130,S99914957,X83954398X,Mr.,Craig656,Rippin620,,,M,white,nonhispanic,M,Clinton  Massachusetts  US,1084 Braun Village Suite 1,Falmouth,Massachusetts,Barnstable County,,41.60359508314665,-70.57265569026309,1784873.05,11051.08
1330eddc-5a72-ca3f-e60f-bbcc014dcc53,1982-05-12,,999-99-6630,S99995057,X50923937X,Mrs.,Carolann504,Hermann103,,Yost751,M,asian,nonhispanic,F,Yarmouth  Massachusetts  US,451 Ledner Route Apt 88,Millis,Massachusetts,Norfolk County,,42.185649684089334,-71.31895425490433,914387.37,9000.55
993afda3-c3f6-7212-2656-1c88ab813345,1971-04-18,,999-47-2261,S99977639,X72066017X,Mrs.,Celestine956,Hand679,,Schneider199,M,white,nonhispanic,F,Frankfurt  Hesse  DE,394 Block Park Unit 89,Everett,Massachusetts,Middlesex County,02148,42.38496590430657,-71.01599901284966,1059784.1,8271.939999999999
e8412c8e-c2cc-fd52-b113-fd1cdf5a3efa,1948-11-22,2013-08-19,999-52-8748,S99984787,X64029780X,Mr.,Ashley34,Kirlin939,,,M,black,nonhispanic,M,Arlington  Massachusetts  US,951 Volkman Rue Suite 32,Boston,Massachusetts,Suffolk County,02151,42.33970202158788,-71.02059480932725,1505339.95,7304.24
65678971-966a-9de1-ede1-97a56d9e1a79,1975-07-06,,999-41-2025,S99958466,X85674595X,Mr.,Pete38,Runte676,,,M,black,nonhispanic,M,Medford  Massachusetts  US,814 Watsica Mission,Northampton,Massachusetts,Hampshire County,,42.31730386071653,-72.68121915183556,1172472.29,13219.64
3e9be344-6245-b2ff-ca19-3cbfc20ff18f,2005-04-07,,999-28-8329,,,,Earnest658,Kutch271,,,,white,nonhispanic,M,Dartmouth  Massachusetts  US,552 Prosacco Parade Unit 46,Ashland,Massachusetts,Middlesex County,,42.27056897664436,-71.50405050161142,319734.27,3093.12
d4291d7d-be1f-f105-52d1-2d8e1ee8efca,1969-07-21,,999-33-2630,S99986239,X80583236X,Mr.,Denny560,Little434,,,M,white,nonhispanic,M,Melrose  Massachusetts  US,781 Swaniawski Stravenue,Cambridge,Massachusetts,Middlesex County,,42.41554322752343,-71.16135783386473,1270846.1199999999,10290.689999999999
1106b7f8-468c-9052-2be3-f77333a16167,1960-10-17,,999-36-2453,S99960095,X89740985X,Ms.,Clarita196,Gusikowski974,,,S,white,nonhispanic,F,Methuen  Massachusetts  US,931 Beahan Center Suite 74,Orange,Massachusetts,Franklin County,,42.61291593623777,-72.31349363251773,1335621.34,13071.109999999999
2e0352a4-0b96-83c8-4ae6-4300c8ec30a5,1969-06-07,,999-71-5873,S99936282,X37703318X,Mrs.,Hye44,Jacobi462,,Vandervort697,M,white,nonhispanic,F,Marshfield  Massachusetts  US,666 Harris Esplanade,East Bridgewater,Massachusetts,Plymouth County,,42.076254239506525,-70.89385410886833,1214474.83,6204.11
a4643f80-0867-97ff-fac7-59c94970090c,1986-09-01,,999-15-8841,S99976659,X51499637X,Mrs.,Mellissa304,Stokes453,,Crooks415,M,asian,nonhispanic,F,Somerville  Massachusetts  US,1015 Breitenberg Grove Suite 8,Taunton,Massachusetts,Bristol County,02767,41.942503598160805,-71.00833134128712,792811.0,10240.029999999999
04562059-78c0-b928-e21f-78c3d362614c,1977-08-10,,999-70-4305,S99987315,X76622278X,Mr.,Odis959,Larson43,,,M,asian,nonhispanic,M,Northborough  Massachusetts  US,1012 Renner Road Unit 50,Ashby,Massachusetts,Middlesex County,,42.62914525752168,-71.78876611372318,1093632.87,4587.919999999999
a4eafa29-e6ce-1cc3-24c3-34772f837323,1984-04-21,,999-15-2868,S99910903,X60798892X,Mrs.,Sharilyn202,Yundt842,,Denesik803,M,white,nonhispanic,F,Rutland  Massachusetts  US,365 Beahan Manor,Taunton,Massachusetts,Bristol County,02780,41.89097873864963,-71.16378402803473,794328.6,5641.919999999999
49dbd7bd-8aec-070c-c067-fb6c6aba0b15,1944-07-08,,999-29-1143,S99963694,X27870061X,Mrs.,Roselle682,Block661,,Ullrich385,M,white,nonhispanic,F,Boston  Massachusetts  US,563 Goodwin Heights,Hudson,Massachusetts,Middlesex County,01749,42.43828172398606,-71.51140119026792,1431556.16,11962.929999999998
61356c2d-d0b9-1e74-2f4c-bb332c57de74,1945-12-02,,999-19-8047,S99914060,X22924106X,Mrs.,Yoshiko258,Rice937,,Hintz995,M,white,nonhispanic,F,Chelsea  Massachusetts  US,1047 Ward Flat Unit 34,Danvers,Massachusetts,Essex County,01923,42.618399652080065,-71.03403754090102,1465599.96,11645.599999999999
3ed83a8a-3c9f-78c1-0cc2-af1d684e7db9,2008-07-25,,999-10-3842,,,,Lettie611,Cormier289,,,,white,nonhispanic,F,Salem  Massachusetts  US,841 Wilderman Haven Unit 34,Ashland,Massachusetts,Middlesex County,,42.30748615740923,-71.4995939604996,255758.21,3351.4399999999996
3f736627-e828-3fb3-edb8-dc4630cdb531,1948-11-22,,999-70-4887,S99944019,X62945895X,Mr.,Cruz300,Ratke343,,,M,black,nonhispanic,M,Plymouth  Massachusetts  US,790 Steuber Mall,Boston,Massachusetts,Suffolk County,,42.32303569529753,-71.0397249501613,1764723.97,29718.84999999999
db7ef366-c218-da7f-9c71-0eddf2fc62fb,1964-05-24,,999-71-6877,S99921831,X77940397X,Mrs.,Annabelle638,Oberbrunner298,,Christiansen251,M,white,nonhispanic,F,Plainville  Massachusetts  US,515 Moen Course,Springfield,Massachusetts,Hampden County,01151,42.08824944486416,-72.60385008404363,1318318.01,10686.759999999998
ff3a4d7f-38de-5eba-b9ac-9b3e641462a6,2005-02-03,,999-32-1299,,,,Adán600,Casas271,,,,black,hispanic,M,Lima  Lima Province  PE,271 Schinner Plaza Suite 62,Boston,Massachusetts,Suffolk County,02127,42.34832445551569,-71.07205744062395,398856.52,4044.72
3bd6288e-1164-6abe-065e-6446cbbaf24b,1946-06-13,,999-23-4756,S99925125,X34815604X,Mrs.,Logan497,Dickens475,,Kunde533,M,white,nonhispanic,F,Somerset  Massachusetts  US,580 Steuber Drive Apt 56,Bellingham,Massachusetts,Norfolk County,02019,42.118085548448235,-71.49570835286852,1449455.63,14075.359999999997
a6d632b6-8d42-d29a-0b49-7cf0335adb09,1953-02-15,,999-77-4920,S99926866,X46639898X,Mrs.,Rosa195,Méndez913,,Gamez720,M,white,hispanic,F,Santiago  Santiago Province  CL,403 Kessler Orchard Suite 65,Medford,Massachusetts,Middlesex County,,42.42618760055925,-71.09557506582306,1468012.04,9709.249999999998
b2dfcefa-6e96-934a-82dc-7460f78ba59b,2002-10-17,,999-72-8278,S99920202,,,Bill567,Pollich983,,,,white,nonhispanic,M,Dover  Massachusetts  US,235 Lynch Forge,Waltham,Massachusetts,Middlesex County,02452,42.40638230768082,-71.2633183980156,419490.26,7439.279999999999
967115cd-88ba-fcfa-e77e-9f5aa6e616fe,1951-01-21,,999-41-4480,S99935306,X54062057X,Mr.,August363,O'Reilly797,,,M,white,nonhispanic,M,Needham  Massachusetts  US,275 Miller Rue Apt 11,Barnstable,Massachusetts,Barnstable County,02672,41.5872767859412,-70.38591317777528,222630.68,11773.81
5a8be2a8-2824-331a-ec84-4e70ebb67532,2014-11-29,,999-52-5552,,,,Arthur650,Hintz995,,,,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,916 Kreiger Meadow Unit 72,Belmont,Massachusetts,Middlesex County,02472,42.4006398825481,-71.17402881488556,135879.71,2281.52
67cc3f0a-366b-d795-7d0e-1ba4323b1755,2019-04-04,,999-88-1230,,,,Glenn0,Thompson596,,,,white,nonhispanic,M,Springfield  Massachusetts  US,249 Walker Annex,West Springfield,Massachusetts,Hampden County,01089,42.11359150782443,-72.66502202627758,36240.0,1151.6
dcebd1cb-cd76-8a61-f69f-43fc6bb3d17c,1951-08-18,,999-38-4633,S99963072,X48479700X,Mr.,Wendell199,Collier206,,,M,black,nonhispanic,M,Hinsdale  Massachusetts  US,1065 Kohler Mill Unit 85,Springfield,Massachusetts,Hampden County,01199,42.1267895286501,-72.54168370375866,1530659.3,9283.5
290fad6b-ba19-d06c-6475-4be9009889c3,1957-03-08,,999-25-9755,S99947482,X53589747X,Mr.,Robt687,Langworth352,,,S,white,nonhispanic,M,Salisbury  Massachusetts  US,958 Lesch Light,Wayland,Massachusetts,Middlesex County,,42.35451010302636,-71.33178211857053,1391841.77,21271.93
f0a45538-2f83-9c05-751a-29a9d85de39f,2005-04-28,,999-36-5811,,,,Juan88,Benavides239,,,,white,hispanic,M,Lima  Lima Province  PE,869 Kirlin Station,Boston,Massachusetts,Suffolk County,02108,42.32551980917091,-70.97166961746792,373143.54,3353.12
